,simulation_id,scenario,strategy,netlogo_seed,num_of_samples,num_of_robots,num_of_passengers,num_of_staff,fall_length,fall_chance,robot_persuasion_factor,max_netlogo_ticks,room_type,enable_video,param_seed,evacuation_ticks,evacuation_time,robot_actions,robot_responses,robot_contacts,success
43,no-support_43,no-support,,1643680725,100,0,800,8,500,0.05,1,2000,8,1,42,533.0,52.07,[],[],0,True
44,no-support_44,no-support,,-514921710,100,0,800,8,500,0.05,1,2000,8,1,42,538.0,52.13,[],[],0,True
45,no-support_45,no-support,,-723073870,100,0,800,8,500,0.05,1,2000,8,1,42,370.0,39.45,[],[],0,True
46,no-support_46,no-support,,1911524495,100,0,800,8,500,0.05,1,2000,8,1,42,563.0,52.12,[],[],0,True
47,no-support_47,no-support,,1021880211,100,0,800,8,500,0.05,1,2000,8,1,42,301.0,43.39,[],[],0,True
48,no-support_48,no-support,,-1491708644,100,0,800,8,500,0.05,1,2000,8,1,42,541.0,56.73,[],[],0,True
49,no-support_49,no-support,,1133962148,100,0,800,8,500,0.05,1,2000,8,1,42,556.0,58.0,[],[],0,True
50,no-support_50,no-support,,1865480386,100,0,800,8,500,0.05,1,2000,8,1,42,530.0,51.02,[],[],0,True
51,no-support_51,no-support,,-1948406019,100,0,800,8,500,0.05,1,2000,8,1,42,514.0,47.71,[],[],0,True
52,no-support_52,no-support,,-1807786136,100,0,800,8,500,0.05,1,2000,8,1,42,545.0,49.73,[],[],0,True
53,no-support_53,no-support,,-1420458723,100,0,800,8,500,0.05,1,2000,8,1,42,519.0,51.77,[],[],0,True
54,no-support_54,no-support,,-849250386,100,0,800,8,500,0.05,1,2000,8,1,42,543.0,48.5,[],[],0,True
55,no-support_55,no-support,,1695353718,100,0,800,8,500,0.05,1,2000,8,1,42,441.0,45.68,[],[],0,True
56,no-support_56,no-support,,-227207201,100,0,800,8,500,0.05,1,2000,8,1,42,579.0,49.02,[],[],0,True
57,no-support_57,no-support,,1228718243,100,0,800,8,500,0.05,1,2000,8,1,42,325.0,44.39,[],[],0,True
58,no-support_58,no-support,,883901924,100,0,800,8,500,0.05,1,2000,8,1,42,512.0,49.32,[],[],0,True
59,no-support_59,no-support,,180055910,100,0,800,8,500,0.05,1,2000,8,1,42,519.0,47.61,[],[],0,True
60,no-support_60,no-support,,-820906614,100,0,800,8,500,0.05,1,2000,8,1,42,319.0,43.74,[],[],0,True
61,no-support_61,no-support,,-2119823804,100,0,800,8,500,0.05,1,2000,8,1,42,655.0,57.84,[],[],0,True
62,no-support_62,no-support,,-2064697227,100,0,800,8,500,0.05,1,2000,8,1,42,526.0,49.73,[],[],0,True
63,no-support_63,no-support,,547730920,100,0,800,8,500,0.05,1,2000,8,1,42,443.0,44.75,[],[],0,True
64,no-support_64,no-support,,-2072208694,100,0,800,8,500,0.05,1,2000,8,1,42,317.0,44.64,[],[],0,True
65,no-support_65,no-support,,1737943724,100,0,800,8,500,0.05,1,2000,8,1,42,304.0,36.9,[],[],0,True
66,no-support_66,no-support,,239539763,100,0,800,8,500,0.05,1,2000,8,1,42,543.0,47.04,[],[],0,True
67,no-support_67,no-support,,494432207,100,0,800,8,500,0.05,1,2000,8,1,42,267.0,36.5,[],[],0,True
68,no-support_68,no-support,,-1419934123,100,0,800,8,500,0.05,1,2000,8,1,42,255.0,38.04,[],[],0,True
69,no-support_69,no-support,,880084141,100,0,800,8,500,0.05,1,2000,8,1,42,521.0,52.29,[],[],0,True
70,no-support_70,no-support,,971704571,100,0,800,8,500,0.05,1,2000,8,1,42,539.0,45.09,[],[],0,True
71,no-support_71,no-support,,-1530256699,100,0,800,8,500,0.05,1,2000,8,1,42,392.0,47.29,[],[],0,True
72,no-support_72,no-support,,-1176539876,100,0,800,8,500,0.05,1,2000,8,1,42,533.0,50.26,[],[],0,True
73,no-support_73,no-support,,-525944035,100,0,800,8,500,0.05,1,2000,8,1,42,547.0,50.88,[],[],0,True
74,no-support_74,no-support,,850257003,100,0,800,8,500,0.05,1,2000,8,1,42,263.0,33.94,[],[],0,True
75,no-support_75,no-support,,-1178485809,100,0,800,8,500,0.05,1,2000,8,1,42,566.0,51.74,[],[],0,True
76,no-support_76,no-support,,332896141,100,0,800,8,500,0.05,1,2000,8,1,42,335.0,39.28,[],[],0,True
77,no-support_77,no-support,,-5358366,100,0,800,8,500,0.05,1,2000,8,1,42,541.0,49.4,[],[],0,True
78,no-support_78,no-support,,-690595522,100,0,800,8,500,0.05,1,2000,8,1,42,521.0,41.95,[],[],0,True
79,no-support_79,no-support,,2062054408,100,0,800,8,500,0.05,1,2000,8,1,42,532.0,48.44,[],[],0,True
80,no-support_80,no-support,,1168179370,100,0,800,8,500,0.05,1,2000,8,1,42,548.0,44.86,[],[],0,True
81,no-support_81,no-support,,2077531056,100,0,800,8,500,0.05,1,2000,8,1,42,370.0,42.02,[],[],0,True
82,no-support_82,no-support,,-1306676188,100,0,800,8,500,0.05,1,2000,8,1,42,537.0,65.06,[],[],0,True
83,no-support_83,no-support,,126854177,100,0,800,8,500,0.05,1,2000,8,1,42,550.0,89.34,[],[],0,True
84,no-support_84,no-support,,-2056580398,100,0,800,8,500,0.05,1,2000,8,1,42,556.0,91.22,[],[],0,True
85,no-support_85,no-support,,1450003387,100,0,800,8,500,0.05,1,2000,8,1,42,515.0,48.82,[],[],0,True
86,no-support_86,no-support,,642340774,100,0,800,8,500,0.05,1,2000,8,1,42,540.0,44.65,[],[],0,True
87,no-support_87,no-support,,2081476544,100,0,800,8,500,0.05,1,2000,8,1,42,320.0,39.38,[],[],0,True
88,no-support_88,no-support,,-872655431,100,0,800,8,500,0.05,1,2000,8,1,42,320.0,39.24,[],[],0,True
89,no-support_89,no-support,,1604155396,100,0,800,8,500,0.05,1,2000,8,1,42,540.0,46.65,[],[],0,True
90,no-support_90,no-support,,-1614936690,100,0,800,8,500,0.05,1,2000,8,1,42,326.0,36.38,[],[],0,True
91,no-support_91,no-support,,-1268160320,100,0,800,8,500,0.05,1,2000,8,1,42,528.0,42.99,[],[],0,True
92,no-support_92,no-support,,-211750917,100,0,800,8,500,0.05,1,2000,8,1,42,532.0,48.81,[],[],0,True
93,no-support_93,no-support,,1084138776,100,0,800,8,500,0.05,1,2000,8,1,42,531.0,50.62,[],[],0,True
94,no-support_94,no-support,,-1370687768,100,0,800,8,500,0.05,1,2000,8,1,42,540.0,50.37,[],[],0,True
95,no-support_95,no-support,,2026063263,100,0,800,8,500,0.05,1,2000,8,1,42,532.0,54.16,[],[],0,True
96,no-support_96,no-support,,-1759472221,100,0,800,8,500,0.05,1,2000,8,1,42,533.0,46.08,[],[],0,True
97,no-support_97,no-support,,-1158466447,100,0,800,8,500,0.05,1,2000,8,1,42,266.0,31.6,[],[],0,True
98,no-support_98,no-support,,-1670490683,100,0,800,8,500,0.05,1,2000,8,1,42,557.0,45.11,[],[],0,True
99,no-support_99,no-support,,1658470616,100,0,800,8,500,0.05,1,2000,8,1,42,522.0,50.7,[],[],0,True
100,staff-support_0,staff-support,AlwaysCallStaffStrategy,598833566,100,1,800,8,500,0.05,1,2000,8,1,42,333.0,36.32,['call-staff'],[],1,True
101,staff-support_1,staff-support,AlwaysCallStaffStrategy,994418656,100,1,800,8,500,0.05,1,2000,8,1,42,321.0,38.47,['call-staff'],[],1,True
102,staff-support_2,staff-support,AlwaysCallStaffStrategy,311714726,100,1,800,8,500,0.05,1,2000,8,1,42,405.0,39.83,['call-staff'],[],1,True
103,staff-support_3,staff-support,AlwaysCallStaffStrategy,1054670589,100,1,800,8,500,0.05,1,2000,8,1,42,293.0,33.85,['call-staff'],[],1,True
104,staff-support_4,staff-support,AlwaysCallStaffStrategy,-495190046,100,1,800,8,500,0.05,1,2000,8,1,42,433.0,38.38,"['call-staff', 'call-staff']",[],2,True
105,staff-support_5,staff-support,AlwaysCallStaffStrategy,1189397545,100,1,800,8,500,0.05,1,2000,8,1,42,319.0,35.88,[],[],0,True
106,staff-support_6,staff-support,AlwaysCallStaffStrategy,-1391278863,100,1,800,8,500,0.05,1,2000,8,1,42,440.0,43.85,['call-staff'],[],1,True
107,staff-support_7,staff-support,AlwaysCallStaffStrategy,-2120312475,100,1,800,8,500,0.05,1,2000,8,1,42,244.0,33.44,"['call-staff', 'call-staff']",[],2,True
108,staff-support_8,staff-support,AlwaysCallStaffStrategy,-2049851399,100,1,800,8,500,0.05,1,2000,8,1,42,316.0,35.01,"['call-staff', 'call-staff', 'call-staff']",[],3,True
109,staff-support_9,staff-support,AlwaysCallStaffStrategy,-2034339686,100,1,800,8,500,0.05,1,2000,8,1,42,274.0,39.94,['call-staff'],[],1,True
110,staff-support_10,staff-support,AlwaysCallStaffStrategy,398048796,100,1,800,8,500,0.05,1,2000,8,1,42,338.0,36.28,"['call-staff', 'call-staff', 'call-staff']",[],3,True
111,staff-support_11,staff-support,AlwaysCallStaffStrategy,-159264458,100,1,800,8,500,0.05,1,2000,8,1,42,323.0,36.34,[],[],0,True
112,staff-support_12,staff-support,AlwaysCallStaffStrategy,-2086604104,100,1,800,8,500,0.05,1,2000,8,1,42,224.0,31.3,['call-staff'],[],1,True
113,staff-support_13,staff-support,AlwaysCallStaffStrategy,967223640,100,1,800,8,500,0.05,1,2000,8,1,42,318.0,38.79,['call-staff'],[],1,True
114,staff-support_14,staff-support,AlwaysCallStaffStrategy,2121874694,100,1,800,8,500,0.05,1,2000,8,1,42,560.0,46.4,"['call-staff', 'call-staff']",[],2,True
115,staff-support_15,staff-support,AlwaysCallStaffStrategy,-2071044051,100,1,800,8,500,0.05,1,2000,8,1,42,262.0,30.17,[],[],0,True
116,staff-support_16,staff-support,AlwaysCallStaffStrategy,1174340671,100,1,800,8,500,0.05,1,2000,8,1,42,310.0,34.27,[],[],0,True
117,staff-support_17,staff-support,AlwaysCallStaffStrategy,-175274730,100,1,800,8,500,0.05,1,2000,8,1,42,380.0,34.18,[],[],0,True
118,staff-support_18,staff-support,AlwaysCallStaffStrategy,-380237073,100,1,800,8,500,0.05,1,2000,8,1,42,389.0,36.29,['call-staff'],[],1,True
119,staff-support_19,staff-support,AlwaysCallStaffStrategy,-1256900842,100,1,800,8,500,0.05,1,2000,8,1,42,354.0,35.92,"['call-staff', 'call-staff']",[],2,True
120,staff-support_20,staff-support,AlwaysCallStaffStrategy,2134788008,100,1,800,8,500,0.05,1,2000,8,1,42,314.0,37.32,[],[],0,True
121,staff-support_21,staff-support,AlwaysCallStaffStrategy,279579139,100,1,800,8,500,0.05,1,2000,8,1,42,314.0,38.36,"['call-staff', 'call-staff']",[],2,True
122,staff-support_22,staff-support,AlwaysCallStaffStrategy,-2005584917,100,1,800,8,500,0.05,1,2000,8,1,42,266.0,34.64,['call-staff'],[],1,True
123,staff-support_23,staff-support,AlwaysCallStaffStrategy,85142662,100,1,800,8,500,0.05,1,2000,8,1,42,276.0,38.78,"['call-staff', 'call-staff']",[],2,True
124,staff-support_24,staff-support,AlwaysCallStaffStrategy,-764429784,100,1,800,8,500,0.05,1,2000,8,1,42,294.0,32.23,"['call-staff', 'call-staff']",[],2,True
125,staff-support_25,staff-support,AlwaysCallStaffStrategy,439059529,100,1,800,8,500,0.05,1,2000,8,1,42,262.0,31.88,"['call-staff', 'call-staff', 'call-staff']",[],3,True
126,staff-support_26,staff-support,AlwaysCallStaffStrategy,2125840342,100,1,800,8,500,0.05,1,2000,8,1,42,420.0,41.5,['call-staff'],[],1,True
127,staff-support_27,staff-support,AlwaysCallStaffStrategy,1212789579,100,1,800,8,500,0.05,1,2000,8,1,42,375.0,40.96,['call-staff'],[],1,True
128,staff-support_28,staff-support,AlwaysCallStaffStrategy,184644263,100,1,800,8,500,0.05,1,2000,8,1,42,321.0,32.78,"['call-staff', 'call-staff']",[],2,True
129,staff-support_29,staff-support,AlwaysCallStaffStrategy,-1758876895,100,1,800,8,500,0.05,1,2000,8,1,42,387.0,36.48,"['call-staff', 'call-staff']",[],2,True
130,staff-support_30,staff-support,AlwaysCallStaffStrategy,1453503457,100,1,800,8,500,0.05,1,2000,8,1,42,345.0,33.31,[],[],0,True
131,staff-support_31,staff-support,AlwaysCallStaffStrategy,-357092976,100,1,800,8,500,0.05,1,2000,8,1,42,319.0,31.98,[],[],0,True
132,staff-support_32,staff-support,AlwaysCallStaffStrategy,1593978731,100,1,800,8,500,0.05,1,2000,8,1,42,417.0,39.13,['call-staff'],[],1,True
133,staff-support_33,staff-support,AlwaysCallStaffStrategy,77315352,100,1,800,8,500,0.05,1,2000,8,1,42,267.0,29.29,[],[],0,True
134,staff-support_34,staff-support,AlwaysCallStaffStrategy,2116144301,100,1,800,8,500,0.05,1,2000,8,1,42,323.0,31.51,[],[],0,True
135,staff-support_35,staff-support,AlwaysCallStaffStrategy,-114751396,100,1,800,8,500,0.05,1,2000,8,1,42,377.0,42.51,['call-staff'],[],1,True
136,staff-support_36,staff-support,AlwaysCallStaffStrategy,-339517628,100,1,800,8,500,0.05,1,2000,8,1,42,265.0,29.32,['call-staff'],[],1,True
137,staff-support_37,staff-support,AlwaysCallStaffStrategy,-1670081308,100,1,800,8,500,0.05,1,2000,8,1,42,461.0,51.35,['call-staff'],[],1,True
138,staff-support_38,staff-support,AlwaysCallStaffStrategy,1034720131,100,1,800,8,500,0.05,1,2000,8,1,42,319.0,35.88,['call-staff'],[],1,True
139,staff-support_39,staff-support,AlwaysCallStaffStrategy,-880133610,100,1,800,8,500,0.05,1,2000,8,1,42,270.0,33.42,['call-staff'],[],1,True
140,staff-support_40,staff-support,AlwaysCallStaffStrategy,1596042446,100,1,800,8,500,0.05,1,2000,8,1,42,590.0,41.79,"['call-staff', 'call-staff']",[],2,True
141,staff-support_41,staff-support,AlwaysCallStaffStrategy,1688222894,100,1,800,8,500,0.05,1,2000,8,1,42,264.0,38.29,"['call-staff', 'call-staff']",[],2,True
142,staff-support_42,staff-support,AlwaysCallStaffStrategy,-1867649757,100,1,800,8,500,0.05,1,2000,8,1,42,269.0,32.81,[],[],0,True
143,staff-support_43,staff-support,AlwaysCallStaffStrategy,1643680725,100,1,800,8,500,0.05,1,2000,8,1,42,317.0,31.84,['call-staff'],[],1,True
144,staff-support_44,staff-support,AlwaysCallStaffStrategy,-514921710,100,1,800,8,500,0.05,1,2000,8,1,42,275.0,31.47,['call-staff'],[],1,True
145,staff-support_45,staff-support,AlwaysCallStaffStrategy,-723073870,100,1,800,8,500,0.05,1,2000,8,1,42,555.0,44.5,[],[],0,True
146,staff-support_46,staff-support,AlwaysCallStaffStrategy,1911524495,100,1,800,8,500,0.05,1,2000,8,1,42,348.0,33.07,['call-staff'],[],1,True
147,staff-support_47,staff-support,AlwaysCallStaffStrategy,1021880211,100,1,800,8,500,0.05,1,2000,8,1,42,278.0,29.4,[],[],0,True
148,staff-support_48,staff-support,AlwaysCallStaffStrategy,-1491708644,100,1,800,8,500,0.05,1,2000,8,1,42,306.0,31.16,"['call-staff', 'call-staff']",[],2,True
149,staff-support_49,staff-support,AlwaysCallStaffStrategy,1133962148,100,1,800,8,500,0.05,1,2000,8,1,42,261.0,38.08,['call-staff'],[],1,True
150,staff-support_50,staff-support,AlwaysCallStaffStrategy,1865480386,100,1,800,8,500,0.05,1,2000,8,1,42,433.0,39.11,['call-staff'],[],1,True
151,staff-support_51,staff-support,AlwaysCallStaffStrategy,-1948406019,100,1,800,8,500,0.05,1,2000,8,1,42,431.0,38.43,[],[],0,True
152,staff-support_52,staff-support,AlwaysCallStaffStrategy,-1807786136,100,1,800,8,500,0.05,1,2000,8,1,42,261.0,30.61,"['call-staff', 'call-staff']",[],2,True
153,staff-support_53,staff-support,AlwaysCallStaffStrategy,-1420458723,100,1,800,8,500,0.05,1,2000,8,1,42,271.0,33.24,['call-staff'],[],1,True
154,staff-support_54,staff-support,AlwaysCallStaffStrategy,-849250386,100,1,800,8,500,0.05,1,2000,8,1,42,317.0,31.13,[],[],0,True
155,staff-support_55,staff-support,AlwaysCallStaffStrategy,1695353718,100,1,800,8,500,0.05,1,2000,8,1,42,394.0,39.79,['call-staff'],[],1,True
156,staff-support_56,staff-support,AlwaysCallStaffStrategy,-227207201,100,1,800,8,500,0.05,1,2000,8,1,42,374.0,33.91,['call-staff'],[],1,True
157,staff-support_57,staff-support,AlwaysCallStaffStrategy,1228718243,100,1,800,8,500,0.05,1,2000,8,1,42,311.0,31.78,['call-staff'],[],1,True
158,staff-support_58,staff-support,AlwaysCallStaffStrategy,883901924,100,1,800,8,500,0.05,1,2000,8,1,42,396.0,35.48,['call-staff'],[],1,True
159,staff-support_59,staff-support,AlwaysCallStaffStrategy,180055910,100,1,800,8,500,0.05,1,2000,8,1,42,260.0,30.92,['call-staff'],[],1,True
160,staff-support_60,staff-support,AlwaysCallStaffStrategy,-820906614,100,1,800,8,500,0.05,1,2000,8,1,42,318.0,32.62,"['call-staff', 'call-staff']",[],2,True
161,staff-support_61,staff-support,AlwaysCallStaffStrategy,-2119823804,100,1,800,8,500,0.05,1,2000,8,1,42,430.0,35.78,['call-staff'],[],1,True
162,staff-support_62,staff-support,AlwaysCallStaffStrategy,-2064697227,100,1,800,8,500,0.05,1,2000,8,1,42,315.0,32.79,['call-staff'],[],1,True
163,staff-support_63,staff-support,AlwaysCallStaffStrategy,547730920,100,1,800,8,500,0.05,1,2000,8,1,42,314.0,33.82,"['call-staff', 'call-staff', 'call-staff']",[],3,True
164,staff-support_64,staff-support,AlwaysCallStaffStrategy,-2072208694,100,1,800,8,500,0.05,1,2000,8,1,42,324.0,33.6,['call-staff'],[],1,True
165,staff-support_65,staff-support,AlwaysCallStaffStrategy,1737943724,100,1,800,8,500,0.05,1,2000,8,1,42,443.0,41.45,"['call-staff', 'call-staff']",[],2,True
166,staff-support_66,staff-support,AlwaysCallStaffStrategy,239539763,100,1,800,8,500,0.05,1,2000,8,1,42,307.0,34.39,"['call-staff', 'call-staff']",[],2,True
167,staff-support_67,staff-support,AlwaysCallStaffStrategy,494432207,100,1,800,8,500,0.05,1,2000,8,1,42,260.0,30.49,['call-staff'],[],1,True
168,staff-support_68,staff-support,AlwaysCallStaffStrategy,-1419934123,100,1,800,8,500,0.05,1,2000,8,1,42,434.0,35.65,['call-staff'],[],1,True
169,staff-support_69,staff-support,AlwaysCallStaffStrategy,880084141,100,1,800,8,500,0.05,1,2000,8,1,42,320.0,36.7,[],[],0,True
170,staff-support_70,staff-support,AlwaysCallStaffStrategy,971704571,100,1,800,8,500,0.05,1,2000,8,1,42,324.0,33.6,[],[],0,True
171,staff-support_71,staff-support,AlwaysCallStaffStrategy,-1530256699,100,1,800,8,500,0.05,1,2000,8,1,42,267.0,31.53,"['call-staff', 'call-staff', 'call-staff']",[],3,True
172,staff-support_72,staff-support,AlwaysCallStaffStrategy,-1176539876,100,1,800,8,500,0.05,1,2000,8,1,42,267.0,32.2,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],5,True
173,staff-support_73,staff-support,AlwaysCallStaffStrategy,-525944035,100,1,800,8,500,0.05,1,2000,8,1,42,376.0,34.56,"['call-staff', 'call-staff']",[],2,True
174,staff-support_74,staff-support,AlwaysCallStaffStrategy,850257003,100,1,800,8,500,0.05,1,2000,8,1,42,380.0,38.24,['call-staff'],[],1,True
175,staff-support_75,staff-support,AlwaysCallStaffStrategy,-1178485809,100,1,800,8,500,0.05,1,2000,8,1,42,339.0,34.65,"['call-staff', 'call-staff']",[],2,True
176,staff-support_76,staff-support,AlwaysCallStaffStrategy,332896141,100,1,800,8,500,0.05,1,2000,8,1,42,277.0,31.09,"['call-staff', 'call-staff']",[],2,True
177,staff-support_77,staff-support,AlwaysCallStaffStrategy,-5358366,100,1,800,8,500,0.05,1,2000,8,1,42,271.0,41.66,['call-staff'],[],1,True
178,staff-support_78,staff-support,AlwaysCallStaffStrategy,-690595522,100,1,800,8,500,0.05,1,2000,8,1,42,374.0,35.94,[],[],0,True
179,staff-support_79,staff-support,AlwaysCallStaffStrategy,2062054408,100,1,800,8,500,0.05,1,2000,8,1,42,315.0,32.49,"['call-staff', 'call-staff']",[],2,True
180,staff-support_80,staff-support,AlwaysCallStaffStrategy,1168179370,100,1,800,8,500,0.05,1,2000,8,1,42,270.0,30.29,[],[],0,True
181,staff-support_81,staff-support,AlwaysCallStaffStrategy,2077531056,100,1,800,8,500,0.05,1,2000,8,1,42,319.0,33.35,[],[],0,True
182,staff-support_82,staff-support,AlwaysCallStaffStrategy,-1306676188,100,1,800,8,500,0.05,1,2000,8,1,42,260.0,23.81,[],[],0,True
183,staff-support_83,staff-support,AlwaysCallStaffStrategy,126854177,100,1,800,8,500,0.05,1,2000,8,1,42,429.0,39.24,['call-staff'],[],1,True
184,staff-support_84,staff-support,AlwaysCallStaffStrategy,-2056580398,100,1,800,8,500,0.05,1,2000,8,1,42,291.0,30.64,[],[],0,True
185,staff-support_85,staff-support,AlwaysCallStaffStrategy,1450003387,100,1,800,8,500,0.05,1,2000,8,1,42,278.0,36.67,['call-staff'],[],1,True
186,staff-support_86,staff-support,AlwaysCallStaffStrategy,642340774,100,1,800,8,500,0.05,1,2000,8,1,42,316.0,33.38,"['call-staff', 'call-staff']",[],2,True
187,staff-support_87,staff-support,AlwaysCallStaffStrategy,2081476544,100,1,800,8,500,0.05,1,2000,8,1,42,389.0,36.5,['call-staff'],[],1,True
188,staff-support_88,staff-support,AlwaysCallStaffStrategy,-872655431,100,1,800,8,500,0.05,1,2000,8,1,42,372.0,37.92,"['call-staff', 'call-staff']",[],2,True
189,staff-support_89,staff-support,AlwaysCallStaffStrategy,1604155396,100,1,800,8,500,0.05,1,2000,8,1,42,367.0,35.13,['call-staff'],[],1,True
190,staff-support_90,staff-support,AlwaysCallStaffStrategy,-1614936690,100,1,800,8,500,0.05,1,2000,8,1,42,375.0,33.3,[],[],0,True
191,staff-support_91,staff-support,AlwaysCallStaffStrategy,-1268160320,100,1,800,8,500,0.05,1,2000,8,1,42,431.0,41.67,['call-staff'],[],1,True
192,staff-support_92,staff-support,AlwaysCallStaffStrategy,-211750917,100,1,800,8,500,0.05,1,2000,8,1,42,263.0,29.27,['call-staff'],[],1,True
193,staff-support_93,staff-support,AlwaysCallStaffStrategy,1084138776,100,1,800,8,500,0.05,1,2000,8,1,42,278.0,31.17,"['call-staff', 'call-staff']",[],2,True
194,staff-support_94,staff-support,AlwaysCallStaffStrategy,-1370687768,100,1,800,8,500,0.05,1,2000,8,1,42,255.0,28.66,['call-staff'],[],1,True
